series,timestamp,value,label
A,2021-05-17T13:24:36.000Z,3492.421630859375,label_1
B,2021-05-17T13:24:36.000Z,150.2620849609375,
C,2021-05-17T13:24:36.000Z,108.1653060913086,
D,2021-05-17T13:24:36.000Z,108.65290832519531,
E,2021-05-17T13:24:36.000Z,107.74126434326172,
A,2021-05-17T13:24:46.000Z,3492.421630859375,label_1
B,2021-05-17T13:24:46.000Z,150.2620849609375,
C,2021-05-17T13:24:46.000Z,108.1653060913086,
D,2021-05-17T13:24:46.000Z,108.65290832519531,
E,2021-05-17T13:24:46.000Z,107.74126434326172,
A,2021-05-17T13:24:56.000Z,3492.421630859375,label_1
B,2021-05-17T13:24:56.000Z,150.2620849609375,
C,2021-05-17T13:24:56.000Z,108.1653060913086,
D,2021-05-17T13:24:56.000Z,108.65290832519531,
E,2021-05-17T13:24:56.000Z,107.74126434326172,
A,2021-05-17T13:25:06.000Z,3513.93994140625,label_1
B,2021-05-17T13:25:06.000Z,149.93934631347656,
C,2021-05-17T13:25:06.000Z,108.46208190917969,
D,2021-05-17T13:25:06.000Z,108.58930969238281,
E,2021-05-17T13:25:06.000Z,107.67766571044922,
A,2021-05-17T13:25:16.000Z,3513.93994140625,label_1
B,2021-05-17T13:25:16.000Z,149.93934631347656,
C,2021-05-17T13:25:16.000Z,108.46208190917969,
D,2021-05-17T13:25:16.000Z,108.58930969238281,
E,2021-05-17T13:25:16.000Z,107.67766571044922,
A,2021-05-17T13:25:26.000Z,3513.93994140625,label_1
B,2021-05-17T13:25:26.000Z,149.93934631347656,
C,2021-05-17T13:25:26.000Z,108.46208190917969,
D,2021-05-17T13:25:26.000Z,108.58930969238281,
E,2021-05-17T13:25:26.000Z,107.67766571044922,
A,2021-05-17T13:25:36.000Z,3489.57958984375,label_1
B,2021-05-17T13:25:36.000Z,150.00369262695312,
C,2021-05-17T13:25:36.000Z,108.65290832519531,
D,2021-05-17T13:25:36.000Z,108.58930969238281,
E,2021-05-17T13:25:36.000Z,107.65648651123047,
A,2021-05-17T13:25:46.000Z,3489.57958984375,label_1
B,2021-05-17T13:25:46.000Z,150.00369262695312,
C,2021-05-17T13:25:46.000Z,108.65290832519531,
D,2021-05-17T13:25:46.000Z,108.58930969238281,
E,2021-05-17T13:25:46.000Z,107.65648651123047,
A,2021-05-17T13:25:56.000Z,3489.57958984375,label_1
B,2021-05-17T13:25:56.000Z,150.00369262695312,
C,2021-05-17T13:25:56.000Z,108.65290832519531,
D,2021-05-17T13:25:56.000Z,108.58930969238281,
E,2021-05-17T13:25:56.000Z,107.65648651123047,
A,2021-05-17T13:26:06.000Z,3555.352783203125,label_1
B,2021-05-17T13:26:06.000Z,150.24053955078125,
C,2021-05-17T13:26:06.000Z,108.80131530761719,
D,2021-05-17T13:26:06.000Z,108.63172912597656,
E,2021-05-17T13:26:06.000Z,107.67766571044922,
A,2021-05-17T13:26:16.000Z,3555.352783203125,label_1
B,2021-05-17T13:26:16.000Z,150.24053955078125,
C,2021-05-17T13:26:16.000Z,108.80131530761719,
D,2021-05-17T13:26:16.000Z,108.63172912597656,
E,2021-05-17T13:26:16.000Z,107.67766571044922,
A,2021-05-17T13:26:26.000Z,3555.352783203125,label_1
B,2021-05-17T13:26:26.000Z,150.24053955078125,
C,2021-05-17T13:26:26.000Z,108.80131530761719,
D,2021-05-17T13:26:26.000Z,108.63172912597656,
E,2021-05-17T13:26:26.000Z,107.67766571044922,
A,2021-05-17T13:26:36.000Z,3533.0224609375,label_1
B,2021-05-17T13:26:36.000Z,150.5850067138672,
C,2021-05-17T13:26:36.000Z,108.92850494384766,
D,2021-05-17T13:26:36.000Z,108.67411804199219,
E,2021-05-17T13:26:36.000Z,107.6988754272461,
A,2021-05-17T13:26:46.000Z,3533.0224609375,label_1
B,2021-05-17T13:26:46.000Z,150.5850067138672,
C,2021-05-17T13:26:46.000Z,108.92850494384766,
D,2021-05-17T13:26:46.000Z,108.67411804199219,
E,2021-05-17T13:26:46.000Z,107.6988754272461,
A,2021-05-17T13:26:56.000Z,3533.0224609375,label_1
B,2021-05-17T13:26:56.000Z,150.5850067138672,
C,2021-05-17T13:26:56.000Z,108.92850494384766,
D,2021-05-17T13:26:56.000Z,108.67411804199219,
E,2021-05-17T13:26:56.000Z,107.6988754272461,
A,2021-05-17T13:27:06.000Z,3273.582763671875,label_1
B,2021-05-17T13:27:06.000Z,150.9295196533203,
C,2021-05-17T13:27:06.000Z,108.97089385986328,
D,2021-05-17T13:27:06.000Z,108.78006744384766,
E,2021-05-17T13:27:06.000Z,107.72005462646484,
A,2021-05-17T13:27:16.000Z,3273.582763671875,label_1
B,2021-05-17T13:27:16.000Z,150.9295196533203,
C,2021-05-17T13:27:16.000Z,108.97089385986328,
D,2021-05-17T13:27:16.000Z,108.78006744384766,
E,2021-05-17T13:27:16.000Z,107.72005462646484,
A,2021-05-17T13:27:26.000Z,3273.582763671875,label_1
B,2021-05-17T13:27:26.000Z,150.9295196533203,
C,2021-05-17T13:27:26.000Z,108.97089385986328,
D,2021-05-17T13:27:26.000Z,108.78006744384766,
E,2021-05-17T13:27:26.000Z,107.72005462646484,
A,2021-05-17T13:27:36.000Z,3365.746826171875,label_1
B,2021-05-17T13:27:36.000Z,151.1232452392578,
C,2021-05-17T13:27:36.000Z,108.99210357666016,
D,2021-05-17T13:27:36.000Z,108.84369659423828,
E,2021-05-17T13:27:36.000Z,107.6988754272461,
A,2021-05-17T13:27:46.000Z,3365.746826171875,label_1
B,2021-05-17T13:27:46.000Z,151.1232452392578,
C,2021-05-17T13:27:46.000Z,108.99210357666016,
D,2021-05-17T13:27:46.000Z,108.84369659423828,
E,2021-05-17T13:27:46.000Z,107.6988754272461,
A,2021-05-17T13:27:56.000Z,3365.746826171875,label_1
B,2021-05-17T13:27:56.000Z,151.1232452392578,
C,2021-05-17T13:27:56.000Z,108.99210357666016,
D,2021-05-17T13:27:56.000Z,108.84369659423828,
E,2021-05-17T13:27:56.000Z,107.6988754272461,
A,2021-05-17T13:28:06.000Z,3509.4736328125,label_1
B,2021-05-17T13:28:06.000Z,151.16636657714844,
C,2021-05-17T13:28:06.000Z,109.0132827758789,
D,2021-05-17T13:28:06.000Z,108.88612365722656,
E,2021-05-17T13:28:06.000Z,107.65648651123047,
A,2021-05-17T13:28:16.000Z,3509.4736328125,label_1
B,2021-05-17T13:28:16.000Z,151.16636657714844,
C,2021-05-17T13:28:16.000Z,109.0132827758789,
D,2021-05-17T13:28:16.000Z,108.88612365722656,
E,2021-05-17T13:28:16.000Z,107.65648651123047,
A,2021-05-17T13:28:26.000Z,3509.4736328125,label_1
B,2021-05-17T13:28:26.000Z,151.16636657714844,
C,2021-05-17T13:28:26.000Z,109.0132827758789,
D,2021-05-17T13:28:26.000Z,108.88612365722656,
E,2021-05-17T13:28:26.000Z,107.65648651123047,
A,2021-05-17T13:28:36.000Z,3469.685302734375,label_1
B,2021-05-17T13:28:36.000Z,151.1448211669922,
C,2021-05-17T13:28:36.000Z,109.05573272705078,
D,2021-05-17T13:28:36.000Z,108.92850494384766,
E,2021-05-17T13:28:36.000Z,107.6352767944336,
A,2021-05-17T13:28:46.000Z,3469.685302734375,label_1
B,2021-05-17T13:28:46.000Z,151.1448211669922,
C,2021-05-17T13:28:46.000Z,109.05573272705078,
D,2021-05-17T13:28:46.000Z,108.92850494384766,
E,2021-05-17T13:28:46.000Z,107.6352767944336,
A,2021-05-17T13:28:56.000Z,3469.685302734375,label_1
B,2021-05-17T13:28:56.000Z,151.1448211669922,
C,2021-05-17T13:28:56.000Z,109.05573272705078,
D,2021-05-17T13:28:56.000Z,108.92850494384766,
E,2021-05-17T13:28:56.000Z,107.6352767944336,
A,2021-05-17T13:29:06.000Z,3581.74365234375,label_1
B,2021-05-17T13:29:06.000Z,151.01565551757812,
C,2021-05-17T13:29:06.000Z,109.07691192626953,
D,2021-05-17T13:29:06.000Z,108.97089385986328,
E,2021-05-17T13:29:06.000Z,107.59288787841797,
A,2021-05-17T13:29:16.000Z,3581.74365234375,label_1
B,2021-05-17T13:29:16.000Z,151.01565551757812,
C,2021-05-17T13:29:16.000Z,109.07691192626953,
D,2021-05-17T13:29:16.000Z,108.97089385986328,
E,2021-05-17T13:29:16.000Z,107.59288787841797,
A,2021-05-17T13:29:26.000Z,3581.74365234375,label_1
B,2021-05-17T13:29:26.000Z,151.01565551757812,
C,2021-05-17T13:29:26.000Z,109.07691192626953,
D,2021-05-17T13:29:26.000Z,108.97089385986328,
E,2021-05-17T13:29:26.000Z,107.59288787841797,
A,2021-05-17T13:29:36.000Z,3162.742431640625,label_1
B,2021-05-17T13:29:36.000Z,151.01565551757812,
C,2021-05-17T13:29:36.000Z,109.05573272705078,
D,2021-05-17T13:29:36.000Z,109.0132827758789,
E,2021-05-17T13:29:36.000Z,107.59288787841797,
A,2021-05-17T13:29:46.000Z,3162.742431640625,label_1
B,2021-05-17T13:29:46.000Z,151.01565551757812,
C,2021-05-17T13:29:46.000Z,109.05573272705078,
D,2021-05-17T13:29:46.000Z,109.0132827758789,
E,2021-05-17T13:29:46.000Z,107.59288787841797,
A,2021-05-17T13:29:56.000Z,3162.742431640625,label_1
B,2021-05-17T13:29:56.000Z,151.01565551757812,
C,2021-05-17T13:29:56.000Z,109.05573272705078,
D,2021-05-17T13:29:56.000Z,109.0132827758789,
E,2021-05-17T13:29:56.000Z,107.59288787841797,
A,2021-05-17T13:30:06.000Z,3402.693603515625,label_1
B,2021-05-17T13:30:06.000Z,150.47738647460938,
C,2021-05-17T13:30:06.000Z,109.07691192626953,
D,2021-05-17T13:30:06.000Z,109.03449249267578,
E,2021-05-17T13:30:06.000Z,107.5716781616211,
A,2021-05-17T13:30:16.000Z,3402.693603515625,label_1
B,2021-05-17T13:30:16.000Z,150.47738647460938,
C,2021-05-17T13:30:16.000Z,109.07691192626953,
D,2021-05-17T13:30:16.000Z,109.03449249267578,
E,2021-05-17T13:30:16.000Z,107.5716781616211,
A,2021-05-17T13:30:26.000Z,3402.693603515625,label_1
B,2021-05-17T13:30:26.000Z,150.47738647460938,
C,2021-05-17T13:30:26.000Z,109.07691192626953,
D,2021-05-17T13:30:26.000Z,109.03449249267578,
E,2021-05-17T13:30:26.000Z,107.5716781616211,
A,2021-05-17T13:30:36.000Z,3444.512451171875,label_1
B,2021-05-17T13:30:36.000Z,149.93934631347656,
C,2021-05-17T13:30:36.000Z,109.07691192626953,
D,2021-05-17T13:30:36.000Z,109.0132827758789,
E,2021-05-17T13:30:36.000Z,107.50804901123047,
A,2021-05-17T13:30:46.000Z,3444.512451171875,label_1
B,2021-05-17T13:30:46.000Z,149.93934631347656,
C,2021-05-17T13:30:46.000Z,109.07691192626953,
D,2021-05-17T13:30:46.000Z,109.0132827758789,
E,2021-05-17T13:30:46.000Z,107.50804901123047,
A,2021-05-17T13:30:56.000Z,3444.512451171875,label_1
B,2021-05-17T13:30:56.000Z,149.93934631347656,
C,2021-05-17T13:30:56.000Z,109.07691192626953,
D,2021-05-17T13:30:56.000Z,109.0132827758789,
E,2021-05-17T13:30:56.000Z,107.50804901123047,
A,2021-05-17T13:31:06.000Z,3508.255859375,label_1
B,2021-05-17T13:31:06.000Z,149.89639282226562,
C,2021-05-17T13:31:06.000Z,108.97089385986328,
D,2021-05-17T13:31:06.000Z,108.99210357666016,
E,2021-05-17T13:31:06.000Z,107.46566009521484,
A,2021-05-17T13:31:16.000Z,3508.255859375,label_1
B,2021-05-17T13:31:16.000Z,149.89639282226562,
C,2021-05-17T13:31:16.000Z,108.97089385986328,
D,2021-05-17T13:31:16.000Z,108.99210357666016,
E,2021-05-17T13:31:16.000Z,107.46566009521484,
A,2021-05-17T13:31:26.000Z,3508.255859375,label_1
B,2021-05-17T13:31:26.000Z,149.89639282226562,
C,2021-05-17T13:31:26.000Z,108.97089385986328,
D,2021-05-17T13:31:26.000Z,108.99210357666016,
E,2021-05-17T13:31:26.000Z,107.46566009521484,
A,2021-05-17T13:31:36.000Z,3471.715087890625,label_1
B,2021-05-17T13:31:36.000Z,149.96078491210938,
C,2021-05-17T13:31:36.000Z,108.82252502441406,
D,2021-05-17T13:31:36.000Z,109.03449249267578,
E,2021-05-17T13:31:36.000Z,107.44445037841797,
A,2021-05-17T13:31:46.000Z,3471.715087890625,label_1
B,2021-05-17T13:31:46.000Z,149.96078491210938,
C,2021-05-17T13:31:46.000Z,108.82252502441406,
D,2021-05-17T13:31:46.000Z,109.03449249267578,
E,2021-05-17T13:31:46.000Z,107.44445037841797,
A,2021-05-17T13:31:56.000Z,3471.715087890625,label_1
B,2021-05-17T13:31:56.000Z,149.96078491210938,
C,2021-05-17T13:31:56.000Z,108.82252502441406,
D,2021-05-17T13:31:56.000Z,109.03449249267578,
E,2021-05-17T13:31:56.000Z,107.44445037841797,
A,2021-05-17T13:32:06.000Z,3517.593994140625,label_1
B,2021-05-17T13:32:06.000Z,149.89639282226562,
C,2021-05-17T13:32:06.000Z,108.78006744384766,
D,2021-05-17T13:32:06.000Z,109.05573272705078,
E,2021-05-17T13:32:06.000Z,107.42327880859375,
A,2021-05-17T13:32:16.000Z,3517.593994140625,label_1
B,2021-05-17T13:32:16.000Z,149.89639282226562,
C,2021-05-17T13:32:16.000Z,108.78006744384766,
D,2021-05-17T13:32:16.000Z,109.05573272705078,
E,2021-05-17T13:32:16.000Z,107.42327880859375,
A,2021-05-17T13:32:26.000Z,3517.593994140625,label_1
B,2021-05-17T13:32:26.000Z,149.89639282226562,
C,2021-05-17T13:32:26.000Z,108.78006744384766,
D,2021-05-17T13:32:26.000Z,109.05573272705078,
E,2021-05-17T13:32:26.000Z,107.42327880859375,
A,2021-05-17T13:32:36.000Z,3705.170166015625,label_1
B,2021-05-17T13:32:36.000Z,149.81051635742188,
C,2021-05-17T13:32:36.000Z,108.69529724121094,
D,2021-05-17T13:32:36.000Z,109.07691192626953,
E,2021-05-17T13:32:36.000Z,107.40206146240234,
A,2021-05-17T13:32:46.000Z,3705.170166015625,label_1
B,2021-05-17T13:32:46.000Z,149.81051635742188,
C,2021-05-17T13:32:46.000Z,108.69529724121094,
D,2021-05-17T13:32:46.000Z,109.07691192626953,
E,2021-05-17T13:32:46.000Z,107.40206146240234,
A,2021-05-17T13:32:56.000Z,3705.170166015625,label_1
B,2021-05-17T13:32:56.000Z,149.81051635742188,
C,2021-05-17T13:32:56.000Z,108.69529724121094,
D,2021-05-17T13:32:56.000Z,109.07691192626953,
E,2021-05-17T13:32:56.000Z,107.40206146240234,
A,2021-05-17T13:33:06.000Z,3729.936767578125,label_1
B,2021-05-17T13:33:06.000Z,149.91786193847656,
C,2021-05-17T13:33:06.000Z,108.56809997558594,
D,2021-05-17T13:33:06.000Z,109.05573272705078,
E,2021-05-17T13:33:06.000Z,107.40206146240234,
A,2021-05-17T13:33:16.000Z,3729.936767578125,label_1
B,2021-05-17T13:33:16.000Z,149.91786193847656,
C,2021-05-17T13:33:16.000Z,108.56809997558594,
D,2021-05-17T13:33:16.000Z,109.05573272705078,
E,2021-05-17T13:33:16.000Z,107.40206146240234,
A,2021-05-17T13:33:26.000Z,3729.936767578125,label_1
B,2021-05-17T13:33:26.000Z,149.91786193847656,
C,2021-05-17T13:33:26.000Z,108.56809997558594,
D,2021-05-17T13:33:26.000Z,109.05573272705078,
E,2021-05-17T13:33:26.000Z,107.40206146240234,
A,2021-05-17T13:33:36.000Z,3676.749755859375,label_1
B,2021-05-17T13:33:36.000Z,150.00369262695312,
C,2021-05-17T13:33:36.000Z,108.54692077636719,
D,2021-05-17T13:33:36.000Z,109.05573272705078,
E,2021-05-17T13:33:36.000Z,107.40206146240234,
A,2021-05-17T13:33:46.000Z,3676.749755859375,label_1
B,2021-05-17T13:33:46.000Z,150.00369262695312,
C,2021-05-17T13:33:46.000Z,108.54692077636719,
D,2021-05-17T13:33:46.000Z,109.05573272705078,
E,2021-05-17T13:33:46.000Z,107.40206146240234,
A,2021-05-17T13:33:56.000Z,3676.749755859375,label_1
B,2021-05-17T13:33:56.000Z,150.00369262695312,
C,2021-05-17T13:33:56.000Z,108.54692077636719,
D,2021-05-17T13:33:56.000Z,109.05573272705078,
E,2021-05-17T13:33:56.000Z,107.40206146240234,
A,2021-05-17T13:34:06.000Z,3792.46240234375,label_1
B,2021-05-17T13:34:06.000Z,150.02523803710938,
C,2021-05-17T13:34:06.000Z,108.56809997558594,
D,2021-05-17T13:34:06.000Z,109.07691192626953,
E,2021-05-17T13:34:06.000Z,107.44445037841797,
A,2021-05-17T13:34:16.000Z,3792.46240234375,label_1
B,2021-05-17T13:34:16.000Z,150.02523803710938,
C,2021-05-17T13:34:16.000Z,108.56809997558594,
D,2021-05-17T13:34:16.000Z,109.07691192626953,
E,2021-05-17T13:34:16.000Z,107.44445037841797,
A,2021-05-17T13:34:26.000Z,3792.46240234375,label_1
B,2021-05-17T13:34:26.000Z,150.02523803710938,
C,2021-05-17T13:34:26.000Z,108.56809997558594,
D,2021-05-17T13:34:26.000Z,109.07691192626953,
E,2021-05-17T13:34:26.000Z,107.44445037841797,
A,2021-05-17T13:34:36.000Z,3815.19873046875,label_1
B,2021-05-17T13:34:36.000Z,150.00369262695312,
C,2021-05-17T13:34:36.000Z,108.58930969238281,
D,2021-05-17T13:34:36.000Z,109.07691192626953,
E,2021-05-17T13:34:36.000Z,107.44445037841797,
A,2021-05-17T13:34:46.000Z,3815.19873046875,label_1
B,2021-05-17T13:34:46.000Z,150.00369262695312,
C,2021-05-17T13:34:46.000Z,108.58930969238281,
D,2021-05-17T13:34:46.000Z,109.07691192626953,
E,2021-05-17T13:34:46.000Z,107.44445037841797,
A,2021-05-17T13:34:56.000Z,3815.19873046875,label_1
B,2021-05-17T13:34:56.000Z,150.00369262695312,
C,2021-05-17T13:34:56.000Z,108.58930969238281,
D,2021-05-17T13:34:56.000Z,109.07691192626953,
E,2021-05-17T13:34:56.000Z,107.44445037841797,
A,2021-05-17T13:35:06.000Z,3888.6865234375,label_1
B,2021-05-17T13:35:06.000Z,150.02523803710938,
C,2021-05-17T13:35:06.000Z,108.58930969238281,
D,2021-05-17T13:35:06.000Z,109.07691192626953,
E,2021-05-17T13:35:06.000Z,107.4868392944336,
A,2021-05-17T13:35:16.000Z,3888.6865234375,label_1
B,2021-05-17T13:35:16.000Z,150.02523803710938,
C,2021-05-17T13:35:16.000Z,108.58930969238281,
D,2021-05-17T13:35:16.000Z,109.07691192626953,
E,2021-05-17T13:35:16.000Z,107.4868392944336,
A,2021-05-17T13:35:26.000Z,3888.6865234375,label_1
B,2021-05-17T13:35:26.000Z,150.02523803710938,
C,2021-05-17T13:35:26.000Z,108.58930969238281,
D,2021-05-17T13:35:26.000Z,109.07691192626953,
E,2021-05-17T13:35:26.000Z,107.4868392944336,
A,2021-05-17T13:35:36.000Z,3564.28515625,label_1
B,2021-05-17T13:35:36.000Z,150.02523803710938,
C,2021-05-17T13:35:36.000Z,108.56809997558594,
D,2021-05-17T13:35:36.000Z,109.07691192626953,
E,2021-05-17T13:35:36.000Z,107.55046844482422,
A,2021-05-17T13:35:46.000Z,3564.28515625,label_1
B,2021-05-17T13:35:46.000Z,150.02523803710938,
C,2021-05-17T13:35:46.000Z,108.56809997558594,
D,2021-05-17T13:35:46.000Z,109.07691192626953,
E,2021-05-17T13:35:46.000Z,107.55046844482422,
A,2021-05-17T13:35:56.000Z,3564.28515625,label_1
B,2021-05-17T13:35:56.000Z,150.02523803710938,
C,2021-05-17T13:35:56.000Z,108.56809997558594,
D,2021-05-17T13:35:56.000Z,109.07691192626953,
E,2021-05-17T13:35:56.000Z,107.55046844482422,
A,2021-05-17T13:36:06.000Z,3519.624267578125,label_1
B,2021-05-17T13:36:06.000Z,149.78907775878906,
C,2021-05-17T13:36:06.000Z,108.58930969238281,
D,2021-05-17T13:36:06.000Z,109.05573272705078,
E,2021-05-17T13:36:06.000Z,107.59288787841797,
A,2021-05-17T13:36:16.000Z,3519.624267578125,label_1
B,2021-05-17T13:36:16.000Z,149.78907775878906,
C,2021-05-17T13:36:16.000Z,108.58930969238281,
D,2021-05-17T13:36:16.000Z,109.05573272705078,
E,2021-05-17T13:36:16.000Z,107.59288787841797,
A,2021-05-17T13:36:26.000Z,3519.624267578125,label_1
B,2021-05-17T13:36:26.000Z,149.78907775878906,
C,2021-05-17T13:36:26.000Z,108.58930969238281,
D,2021-05-17T13:36:26.000Z,109.05573272705078,
E,2021-05-17T13:36:26.000Z,107.59288787841797,
A,2021-05-17T13:36:36.000Z,3697.456298828125,label_1
B,2021-05-17T13:36:36.000Z,149.23109436035156,
C,2021-05-17T13:36:36.000Z,108.52568054199219,
D,2021-05-17T13:36:36.000Z,109.0132827758789,
E,2021-05-17T13:36:36.000Z,107.59288787841797,
A,2021-05-17T13:36:46.000Z,3697.456298828125,label_1
B,2021-05-17T13:36:46.000Z,149.23109436035156,
C,2021-05-17T13:36:46.000Z,108.52568054199219,
D,2021-05-17T13:36:46.000Z,109.0132827758789,
E,2021-05-17T13:36:46.000Z,107.59288787841797,
A,2021-05-17T13:36:56.000Z,3697.456298828125,label_1
B,2021-05-17T13:36:56.000Z,149.23109436035156,
C,2021-05-17T13:36:56.000Z,108.52568054199219,
D,2021-05-17T13:36:56.000Z,109.0132827758789,
E,2021-05-17T13:36:56.000Z,107.59288787841797,
A,2021-05-17T13:37:06.000Z,3638.990966796875,label_1
B,2021-05-17T13:37:06.000Z,149.23109436035156,
C,2021-05-17T13:37:06.000Z,108.33488464355469,
D,2021-05-17T13:37:06.000Z,108.97089385986328,
E,2021-05-17T13:37:06.000Z,107.5716781616211,
A,2021-05-17T13:37:16.000Z,3638.990966796875,label_1
B,2021-05-17T13:37:16.000Z,149.23109436035156,
C,2021-05-17T13:37:16.000Z,108.33488464355469,
D,2021-05-17T13:37:16.000Z,108.97089385986328,
E,2021-05-17T13:37:16.000Z,107.5716781616211,
A,2021-05-17T13:37:26.000Z,3638.990966796875,label_1
B,2021-05-17T13:37:26.000Z,149.23109436035156,
C,2021-05-17T13:37:26.000Z,108.33488464355469,
D,2021-05-17T13:37:26.000Z,108.97089385986328,
E,2021-05-17T13:37:26.000Z,107.5716781616211,
A,2021-05-17T13:37:36.000Z,3687.712158203125,label_1
B,2021-05-17T13:37:36.000Z,149.40280151367188,
C,2021-05-17T13:37:36.000Z,108.20768737792969,
D,2021-05-17T13:37:36.000Z,108.90733337402344,
E,2021-05-17T13:37:36.000Z,107.6352767944336,
A,2021-05-17T13:37:46.000Z,3687.712158203125,label_1
B,2021-05-17T13:37:46.000Z,149.40280151367188,
C,2021-05-17T13:37:46.000Z,108.20768737792969,
D,2021-05-17T13:37:46.000Z,108.90733337402344,
E,2021-05-17T13:37:46.000Z,107.6352767944336,
A,2021-05-17T13:37:56.000Z,3687.712158203125,label_1
B,2021-05-17T13:37:56.000Z,149.40280151367188,
C,2021-05-17T13:37:56.000Z,108.20768737792969,
D,2021-05-17T13:37:56.000Z,108.90733337402344,
E,2021-05-17T13:37:56.000Z,107.6352767944336,
A,2021-05-17T13:38:06.000Z,3835.9052734375,label_1
B,2021-05-17T13:38:06.000Z,149.40280151367188,
C,2021-05-17T13:38:06.000Z,108.20768737792969,
D,2021-05-17T13:38:06.000Z,108.88612365722656,
E,2021-05-17T13:38:06.000Z,107.67766571044922,
A,2021-05-17T13:38:16.000Z,3835.9052734375,label_1
B,2021-05-17T13:38:16.000Z,149.40280151367188,
C,2021-05-17T13:38:16.000Z,108.20768737792969,
D,2021-05-17T13:38:16.000Z,108.88612365722656,
E,2021-05-17T13:38:16.000Z,107.67766571044922,
A,2021-05-17T13:38:26.000Z,3835.9052734375,label_1
B,2021-05-17T13:38:26.000Z,149.40280151367188,
C,2021-05-17T13:38:26.000Z,108.20768737792969,
D,2021-05-17T13:38:26.000Z,108.88612365722656,
E,2021-05-17T13:38:26.000Z,107.67766571044922,
A,2021-05-17T13:38:36.000Z,3897.212646484375,label_1
B,2021-05-17T13:38:36.000Z,149.31690979003906,
C,2021-05-17T13:38:36.000Z,108.20768737792969,
D,2021-05-17T13:38:36.000Z,108.82252502441406,
E,2021-05-17T13:38:36.000Z,107.6988754272461,
A,2021-05-17T13:38:46.000Z,3897.212646484375,label_1
B,2021-05-17T13:38:46.000Z,149.31690979003906,
C,2021-05-17T13:38:46.000Z,108.20768737792969,
D,2021-05-17T13:38:46.000Z,108.82252502441406,
E,2021-05-17T13:38:46.000Z,107.6988754272461,
A,2021-05-17T13:38:56.000Z,3897.212646484375,label_1
B,2021-05-17T13:38:56.000Z,149.31690979003906,
C,2021-05-17T13:38:56.000Z,108.20768737792969,
D,2021-05-17T13:38:56.000Z,108.82252502441406,
E,2021-05-17T13:38:56.000Z,107.6988754272461,
A,2021-05-17T13:39:06.000Z,3810.326416015625,label_1
B,2021-05-17T13:39:06.000Z,149.35986328125,
C,2021-05-17T13:39:06.000Z,108.1653060913086,
D,2021-05-17T13:39:06.000Z,108.78006744384766,
E,2021-05-17T13:39:06.000Z,107.74126434326172,
A,2021-05-17T13:39:16.000Z,3810.326416015625,label_1
B,2021-05-17T13:39:16.000Z,149.35986328125,
C,2021-05-17T13:39:16.000Z,108.1653060913086,
D,2021-05-17T13:39:16.000Z,108.78006744384766,
E,2021-05-17T13:39:16.000Z,107.74126434326172,
A,2021-05-17T13:39:26.000Z,3810.326416015625,label_1
B,2021-05-17T13:39:26.000Z,149.35986328125,
C,2021-05-17T13:39:26.000Z,108.1653060913086,
D,2021-05-17T13:39:26.000Z,108.78006744384766,
E,2021-05-17T13:39:26.000Z,107.74126434326172,
A,2021-05-17T13:39:36.000Z,3746.177490234375,label_1
B,2021-05-17T13:39:36.000Z,149.46717834472656,
C,2021-05-17T13:39:36.000Z,108.0381088256836,
D,2021-05-17T13:39:36.000Z,108.73768615722656,
E,2021-05-17T13:39:36.000Z,107.76244354248047,
A,2021-05-17T13:39:46.000Z,3746.177490234375,label_1
B,2021-05-17T13:39:46.000Z,149.46717834472656,
C,2021-05-17T13:39:46.000Z,108.0381088256836,
D,2021-05-17T13:39:46.000Z,108.73768615722656,
E,2021-05-17T13:39:46.000Z,107.76244354248047,
A,2021-05-17T13:39:56.000Z,3746.177490234375,label_1
B,2021-05-17T13:39:56.000Z,149.46717834472656,
C,2021-05-17T13:39:56.000Z,108.0381088256836,
D,2021-05-17T13:39:56.000Z,108.73768615722656,
E,2021-05-17T13:39:56.000Z,107.76244354248047,
A,2021-05-17T13:40:06.000Z,3830.22119140625,label_1
B,2021-05-17T13:40:06.000Z,149.57443237304688,
C,2021-05-17T13:40:06.000Z,107.93209075927734,
D,2021-05-17T13:40:06.000Z,108.71650695800781,
E,2021-05-17T13:40:06.000Z,107.74126434326172,
A,2021-05-17T13:40:16.000Z,3830.22119140625,label_1
B,2021-05-17T13:40:16.000Z,149.57443237304688,
C,2021-05-17T13:40:16.000Z,107.93209075927734,
D,2021-05-17T13:40:16.000Z,108.71650695800781,
E,2021-05-17T13:40:16.000Z,107.74126434326172,
A,2021-05-17T13:40:26.000Z,3830.22119140625,label_1
B,2021-05-17T13:40:26.000Z,149.57443237304688,
C,2021-05-17T13:40:26.000Z,107.93209075927734,
D,2021-05-17T13:40:26.000Z,108.71650695800781,
E,2021-05-17T13:40:26.000Z,107.74126434326172,
A,2021-05-17T13:40:36.000Z,3874.8818359375,label_1
B,2021-05-17T13:40:36.000Z,149.55299377441406,
C,2021-05-17T13:40:36.000Z,107.86849212646484,
D,2021-05-17T13:40:36.000Z,108.69529724121094,
E,2021-05-17T13:40:36.000Z,107.67766571044922,
A,2021-05-17T13:40:46.000Z,3874.8818359375,label_1
B,2021-05-17T13:40:46.000Z,149.55299377441406,
C,2021-05-17T13:40:46.000Z,107.86849212646484,
D,2021-05-17T13:40:46.000Z,108.69529724121094,
